galaxy_id,distance_mpc,radius_kpc,v_obs,v_obs_err,v_gas,v_disk,v_bulge,v_baryon_ml1,target_archive_accel,d0_shape_response
DDO064,6.8,0.89,22.5,4.62,1.87,15.16,0.0,15.274897708331798,306.66011235955057,226.4186876877822
DDO064,6.8,1.09,26.5,4.62,4.97,16.41,0.0,17.146107429967888,374.551376146789,210.67376689132175
DDO064,6.8,1.29,35.3,4.62,9.29,17.34,0.0,19.671799612643476,665.9769767441858,219.26408641514558
DDO064,6.8,1.48,40.5,4.62,13.62,18.34,0.0,22.844255295369116,755.668918918919,250.39560413915217
DDO064,6.8,1.68,44.2,4.89,16.26,19.12,0.0,25.09904380648793,787.9035714285717,246.99805858514344
DDO064,6.8,1.88,46.3,4.62,18.16,19.54,0.0,26.6757792763398,761.7514893617019,225.11263067936474
DDO064,6.8,2.08,46.4,4.62,19.64,19.1,0.0,27.395977806970134,674.2405769230769,201.94754240308984
DDO064,6.8,2.27,46.3,4.62,20.17,18.77,0.0,27.55252801468497,609.9331277533038,182.15258805181617
DDO064,6.8,2.37,46.4,6.73,20.59,18.61,0.0,27.75392224533318,583.4091983122363,172.52605855215947
DDO064,6.8,2.98,46.9,8.65,22.17,17.21,0.0,28.065868951450625,473.79765100671125,123.88329950317008
DDO154,4.04,0.49,13.8,1.6,3.74,12.31,0.0,12.865601423952167,50.84959183673465,337.80346938775523
DDO154,4.04,0.99,21.6,0.8,7.46,14.55,0.0,16.350966332299752,201.21808080808086,294.6552411329703
DDO154,4.04,1.48,28.9,0.7,10.87,12.95,0.0,16.907377088123397,371.18283783783784,257.72184630145955
DDO154,4.04,1.97,34.3,0.5,13.32,11.54,0.0,17.623677255328978,439.541116751269,225.41784699176375
DDO154,4.04,2.47,38.2,0.4,14.77,10.18,0.0,17.938375065763342,460.5079757085021,196.62483094509258
DDO154,4.04,2.96,42.0,0.2,16.2,9.16,0.0,18.61036270468687,478.9372972972973,171.97900252863155
DDO154,4.04,3.46,44.6,0.2,17.6,8.37,0.0,19.48889170784219,465.12806358381505,150.01182359590797
DDO154,4.04,3.95,46.3,0.2,17.91,7.77,0.0,19.522832786253126,446.2149367088606,131.20867626698487
DDO154,4.04,4.44,47.4,0.3,17.48,7.29,0.0,18.93923176900267,425.2399774774774,114.76239882336881
DDO154,4.04,4.94,48.2,0.6,16.93,6.89,0.0,18.278320491773854,402.66052631578947,100.10359680315224
DDO154,4.04,5.43,47.4,0.7,16.28,6.55,0.0,17.548244926487662,357.0569244935543,87.55616798237409
DDO154,4.04,5.92,45.5,1.3,15.64,6.26,0.0,16.8462814888034,301.7656756756757,76.58148954260457
DDO161,7.5,0.6,16.0,3.53,6.82,12.59,0.0,14.318536936433135,84.96583333333334,341.7008333333333
DDO161,7.5,0.73,16.6,4.83,8.12,14.22,0.0,16.375066412079065,10.160547945205685,361.9851398287958
DDO161,7.5,0.85,18.6,2.5,9.3,15.27,0.0,17.879119105817267,30.937764705882355,365.5213408881413
DDO161,7.5,0.98,20.0,7.58,10.41,17.04,0.0,19.968217246414362,1.296224489795939,390.6087922481058
DDO161,7.5,1.07,21.4,4.03,11.27,18.03,0.0,21.26249750146958,5.482429906541942,402.02798288035217
DDO161,7.5,1.54,28.9,2.74,15.22,22.44,0.0,27.1146086086449,64.94025974025962,434.68542090638834
DDO161,7.5,2.02,32.9,2.65,18.74,24.92,0.0,31.18002565746218,54.56237623762371,414.0344356767748
DDO161,7.5,2.49,35.2,2.88,21.52,25.85,0.0,33.63529247680181,43.2558634538152,391.14168819585336
DDO161,7.5,2.96,37.6,3.05,23.28,26.01,0.0,34.90671138907245,65.97347972972975,369.51472404613855
DDO161,7.5,3.43,40.6,3.68,24.59,25.36,0.0,35.32418010371932,116.78201166180766,349.08355567183804
DDO161,7.5,3.9,42.7,3.25,25.62,25.01,0.0,35.80341464162322,138.82192307692316,329.7820652615662
DDO161,7.5,4.37,45.5,2.99,26.35,24.48,0.0,35.96655251758222,177.72473684210524,311.547790782852
DDO161,7.5,4.86,48.9,1.96,27.08,23.7,0.0,35.986336295877635,225.55423868312758,293.6102104677149
DDO161,7.5,5.34,51.5,1.53,27.81,22.69,0.0,35.891951744088814,255.4340449438202,277.04046966827866
DDO161,7.5,5.81,53.0,1.86,28.4,21.59,0.0,35.67475437897225,264.4254561101549,261.7223778198437
DDO161,7.5,6.28,55.0,1.48,28.98,20.86,0.0,35.70686208559918,278.66560509554137,247.25125225816817
DDO161,7.5,6.75,57.6,0.99,29.57,20.11,0.0,35.760271251767655,302.0685925925926,233.58026261443078
DDO161,7.5,7.22,59.7,1.19,30.3,19.38,0.0,35.96768549684563,314.4619944598338,220.66516785952498
DDO161,7.5,7.69,60.5,1.26,31.18,18.7,0.0,36.35770069737634,304.0790117035111,208.464173134567
DDO161,7.5,8.16,61.8,1.33,32.06,18.06,0.0,36.796836820574676,302.111862745098,196.93779449751477
DDO161,7.5,8.64,62.9,1.35,32.64,17.47,0.0,37.021216889778216,299.28697916666664,185.8237116349391
DDO161,7.5,9.11,63.0,2.09,33.23,16.94,0.0,37.29874662773536,282.9641602634468,175.5491669597536
DDO161,7.5,9.58,64.5,2.38,33.38,16.44,0.0,37.20884303495609,289.7444676409185,165.8427213035446
DDO161,7.5,10.05,65.6,1.08,33.38,15.98,0.0,37.007901858927376,291.9179303482586,156.67296339646362
DDO161,7.5,10.52,67.5,3.22,32.79,15.57,0.0,36.29888428037424,307.855608365019,148.01021875721602
DDO161,7.5,10.99,66.8,2.37,32.06,15.18,0.0,35.472186287287116,291.5344858962693,139.82645366273462
DDO161,7.5,11.46,66.8,0.95,31.18,14.81,0.0,34.518524012477705,285.4023996509598,132.09518442755265
DDO161,7.5,11.94,66.6,0.96,30.3,14.47,0.0,33.57783346197309,277.0593886097152,124.64046082195468
DDO161,7.5,12.41,66.8,0.99,29.42,14.16,0.0,32.650298620380184,273.6662369057211,117.74885386941062
DDO161,7.5,12.9,66.3,0.74,28.69,13.86,0.0,31.86244968611171,262.0522713178294,110.96938187254436
DDO161,7.5,13.37,66.1,1.31,27.81,13.59,0.0,30.952935240458213,255.13281974569927,104.83367474671168
DDO168,4.25,0.41,15.0,4.1,10.41,8.28,0.0,13.301372109673498,117.25243902439024,431.52804878048784
DDO168,4.25,0.82,23.4,1.3,18.08,12.66,0.0,22.071746645881923,73.65609756097564,529.9217652779101
DDO168,4.25,1.24,29.2,1.5,20.09,15.11,0.0,25.138022993067693,177.9998387096774,449.34194611033377
DDO168,4.25,1.64,36.2,1.1,20.2,15.99,0.0,25.762765767673315,394.3414024390246,384.01956123343757
DDO168,4.25,2.06,44.0,1.1,22.0,16.89,0.0,27.735754902291735,566.3727669902912,325.6256079585157
DDO168,4.25,2.47,52.1,1.2,22.63,17.03,0.0,28.32203735609428,774.1992712550608,277.1975237166143
DDO168,4.25,2.89,52.9,1.7,22.95,16.99,0.0,28.554554803043242,686.175570934256,235.04691244087124
DDO168,4.25,3.3,54.8,2.2,22.74,17.19,0.0,28.506204587773517,663.7685757575756,200.08998215566012
DDO168,4.25,3.71,55.0,2.5,22.74,17.16,0.0,28.488123841348344,596.6109973045823,170.3319586004938
DDO168,4.25,4.12,52.0,2.7,22.74,16.37,0.0,28.01935937882949,465.75618932038833,144.99964370085098
DDO170,15.4,1.87,27.7,3.0,8.68,18.19,0.0,20.154862936770375,193.08636363636353,217.22914438502679
DDO170,15.4,3.36,42.4,1.5,15.07,19.75,0.0,24.84285410334328,351.3668452380952,178.6491662614157
DDO170,15.4,4.86,52.5,1.0,20.59,19.94,0.0,28.66272317837229,398.0860699588477,146.72833264366497
DDO170,15.4,6.35,55.6,1.0,24.61,19.17,0.0,31.195207965326983,333.5777952755906,120.66932532431052
DDO170,15.4,7.85,58.6,1.1,26.94,18.71,0.0,32.79981249946408,300.39901910828024,99.10826496757115
DDO170,15.4,9.34,59.0,1.2,27.6,17.41,0.0,32.63231680405178,258.68649892933615,81.50659966090846
DDO170,15.4,10.83,60.0,1.3,26.77,16.05,0.0,31.212744192076414,242.45287165281624,67.03099676356297
DDO170,15.4,12.33,62.2,1.0,24.9,15.01,0.0,29.074217100379503,245.21734793187352,55.05397308246334
ESO079-G014,28.7,0.41,33.2,11.6,2.21,28.95,0.0,29.034231520741166,632.3253658536595,2056.0648780487804
ESO079-G014,28.7,0.98,50.4,11.8,4.41,47.6,0.0,47.803850263341765,260.1549999999991,2221.1812772025646
ESO079-G014,28.7,1.78,53.9,9.75,6.75,62.09,0.0,62.455829191517424,0.0,2055.232663471562
ESO079-G014,28.7,2.69,67.6,5.1,8.55,75.48,0.0,75.96270729772604,0.0,1881.4863372265568
ESO079-G014,28.7,3.36,81.7,5.06,9.18,82.21,0.0,82.7209556279423,0.0,1763.0232823576134
ESO079-G014,28.7,4.39,102.0,5.35,9.29,86.87,0.0,87.36533065238179,631.2753986332573,1595.2901051855874
ESO079-G014,28.7,5.65,116.0,6.44,9.5,92.23,0.0,92.71797506416974,860.0667433628317,1411.6464159218726
ESO079-G014,28.7,6.34,132.0,9.1,10.22,96.19,0.0,96.73140389759676,1272.4030757097794,1320.200318557659
ESO079-G014,28.7,6.89,137.0,5.25,11.87,100.53,0.0,101.22834484471234,1236.8392162554428,1262.9621059277415
ESO079-G014,28.7,8.34,154.0,4.2,17.23,113.81,0.0,115.10685904845114,1254.9653477218228,1198.5794898975757
ESO079-G014,28.7,10.04,163.0,3.28,24.23,128.72,0.0,130.9806523880531,937.5566434262948,1136.3397940117138
ESO079-G014,28.7,11.65,170.0,2.41,30.75,133.41,0.0,136.90796397580382,871.7776309012878,971.9426880930322
ESO079-G014,28.7,13.36,175.0,2.18,36.2,132.99,0.0,137.8288072211321,870.3757410179641,823.29925386253
ESO079-G014,28.7,15.06,177.0,2.23,39.42,128.51,0.0,134.42007476563907,880.494256308101,698.0657405302322
ESO079-G014,28.7,16.67,178.0,2.03,40.49,124.23,0.0,130.66190339957552,876.5127174565082,597.0748326267037
ESO116-G012,13.0,0.25,20.9,3.4,-0.22,17.33,0.0,17.33139636613276,545.7308000000003,1201.5091999999995
ESO116-G012,13.0,0.83,40.0,3.29,-1.8,34.96,0.0,35.00630800298712,451.27518072289143,1367.351427243351
ESO116-G012,13.0,1.38,51.5,2.96,-1.55,51.34,0.0,51.36339260601854,10.182536231883681,1684.6480208449314
ESO116-G012,13.0,1.85,67.9,3.45,5.01,61.73,0.0,61.93297183245771,418.7659459459462,1721.2096476111362
ESO116-G012,13.0,2.68,80.2,2.93,12.54,60.49,0.0,61.776141834854016,976.0254850746269,1502.039204678276
ESO116-G012,13.0,3.19,83.3,3.08,16.68,63.17,0.0,65.33506944972203,837.0591536050152,1381.4480235029487
ESO116-G012,13.0,3.68,91.4,2.83,20.19,65.14,0.0,68.19718249312064,1006.2783423913046,1274.7152807190946
ESO116-G012,13.0,4.13,102.0,5.4,22.31,66.32,0.0,69.97198367918405,1333.6371670702183,1183.9750692164791
ESO116-G012,13.0,5.23,105.0,4.21,25.63,64.52,0.0,69.42425584765024,1186.4766156787764,988.4339950833902
ESO116-G012,13.0,6.05,109.0,2.1,27.28,60.09,0.0,65.99247305564477,1243.965867768595,863.9882793964026
ESO116-G012,13.0,6.81,108.0,2.1,28.58,55.74,0.0,62.639955300111765,1136.598531571219,762.683082176607
ESO116-G012,13.0,7.56,109.0,2.1,30.7,53.61,0.0,61.778006604292436,1066.7298809523809,674.3619467599431
ESO116-G012,13.0,8.32,110.0,2.1,33.83,51.18,0.0,61.35031621760397,1001.9397475961538,595.2910014205358
ESO116-G012,13.0,9.09,111.0,2.33,35.49,49.08,0.0,60.56720647347044,951.8826732673267,524.6297313424631
